StateCode,Division,YearMonth,TAVG,TMIN,TMAX,PCP,PDSI,PHDI,ZNDX,PMDI,CDD,HDD,SP01,SP02,SP03,SP06,SP09,SP12,SP24
41,0,199505,72.40,60.90,84.00,4.67,2.01,2.01,2.30,2.01,291.00,8.00,1.02,0.84,0.91,0.82,0.99,0.59,0.34
41,0,199506,77.40,65.30,89.40,2.97,2.40,2.40,1.79,2.40,395.00,0.00,0.18,0.76,0.69,0.54,1.03,0.78,0.16
41,0,199507,82.70,70.30,95.20,2.11,2.74,2.74,1.76,2.74,572.00,0.00,-0.16,-0.06,0.53,0.43,0.54,0.76,0.29
41,0,199508,82.20,70.80,93.60,2.75,2.82,2.82,1.09,2.82,565.00,0.00,0.54,0.13,0.11,0.70,0.68,0.84,0.43
41,0,199509,75.40,63.90,86.90,3.66,2.80,2.80,0.83,2.80,377.00,1.00,0.61,0.67,0.39,0.72,0.61,1.03,0.65
41,0,199510,66.30,51.60,80.90,1.14,-0.55,1.97,-1.64,1.23,147.00,49.00,-0.92,-0.21,-0.05,0.25,0.26,0.40,0.34
41,0,199511,55.90,42.50,69.30,1.50,-0.75,1.50,-0.79,0.40,31.00,244.00,-0.15,-0.83,-0.33,-0.24,0.31,0.37,0.35
41,0,199512,48.80,37.00,60.50,1.57,-0.90,1.12,-0.68,-0.24,11.00,421.00,-0.01,-0.23,-0.73,-0.31,0.14,0.15,0.31
41,0,199601,45.90,30.80,61.00,0.49,-1.51,-1.51,-2.11,-1.51,12.00,530.00,-1.34,-0.89,-0.79,-0.52,-0.18,-0.09,0.21
41,0,199602,52.90,38.70,67.10,0.25,-2.44,-2.44,-3.26,-2.44,22.00,304.00,-1.79,-2.11,-1.52,-1.07,-0.82,-0.24,0.07
41,0,199603,53.10,38.80,67.40,0.75,-2.64,-2.64,-1.34,-2.64,20.00,336.00,-1.19,-1.88,-1.96,-1.55,-1.11,-0.57,-0.06
41,0,199604,64.50,49.40,79.60,1.51,-2.99,-2.99,-1.88,-2.99,95.00,71.00,-0.59,-1.18,-1.96,-1.45,-1.19,-0.77,-0.11
41,0,199605,78.50,66.00,91.00,1.34,-4.54,-4.54,-5.57,-4.54,433.00,0.00,-1.80,-1.76,-2.22,-2.29,-1.67,-1.44,-0.55
41,0,199606,81.10,68.80,93.50,2.96,-4.78,-4.78,-2.12,-4.78,492.00,0.00,0.17,-0.97,-1.15,-2.10,-1.68,-1.41,-0.40
41,0,199607,83.60,71.90,95.40,2.51,-4.78,-4.78,-1.49,-4.78,607.00,0.00,0.22,0.16,-0.77,-1.57,-1.50,-1.25,-0.31
41,0,199608,80.30,69.80,90.80,5.23,1.43,-2.86,4.30,-1.18,515.00,0.00,2.03,1.80,1.44,-0.12,-0.72,-0.73,0.14
41,0,199609,73.90,62.90,84.80,4.08,1.78,-2.07,1.49,0.14,332.00,5.00,0.88,1.93,1.82,0.44,-0.40,-0.66,0.34
41,0,199610,65.80,53.10,78.50,1.72,1.28,-2.17,-0.96,-0.38,148.00,54.00,-0.40,0.25,1.22,0.41,-0.34,-0.58,-0.18
41,0,199611,55.90,43.90,67.90,2.71,1.48,-1.61,1.01,0.46,45.00,232.00,0.85,0.15,0.53,1.21,0.16,-0.36,-0.07
41,0,199612,49.80,36.40,63.20,1.05,0.91,-1.87,-1.26,-0.27,15.00,385.00,-0.65,0.19,-0.17,1.04,0.20,-0.45,-0.25
41,0,199701,44.90,33.70,56.10,1.24,0.55,-1.94,-0.79,-0.62,9.00,548.00,-0.21,-0.69,-0.03,0.92,0.29,-0.34,-0.29
41,0,199702,49.00,38.90,59.20,3.79,1.52,-0.72,3.06,1.38,13.00,371.00,2.36,1.38,0.73,0.73,1.32,0.37,0.06
41,0,199703,59.50,46.70,72.20,2.42,1.68,1.68,0.95,1.68,78.00,180.00,0.85,2.10,1.39,0.58,1.52,0.68,0.09
41,0,199704,59.70,48.10,71.20,4.91,3.11,3.11,4.80,3.11,44.00,139.00,1.80,1.66,2.23,1.61,1.98,1.37,0.46
41,0,199705,70.50,59.00,82.10,3.52,3.18,3.18,1.18,3.18,224.00,12.00,0.27,1.38,1.41,1.39,1.27,1.74,0.32
41,0,199706,77.60,66.40,88.80,4.55,4.09,4.09,3.71,4.09,414.00,0.00,1.22,0.95,1.64,1.81,1.29,1.93,0.55
41,0,199707,82.70,70.80,94.70,1.37,4.19,4.19,1.58,4.19,580.00,0.00,-0.97,0.40,0.40,1.70,1.33,1.62,0.46
41,0,199708,81.80,69.80,93.70,2.32,3.80,3.80,0.11,3.78,558.00,0.00,0.19,-0.64,0.30,1.19,1.22,1.13,0.39
41,0,199709,78.00,65.60,90.50,2.15,2.86,2.86,-1.63,2.16,434.00,0.00,-0.50,-0.35,-0.80,0.77,1.20,0.81,0.15
41,0,199710,66.00,53.90,78.20,3.27,2.88,2.88,0.93,2.49,143.00,49.00,0.60,0.08,0.03,0.22,1.36,1.13,0.42
41,0,199711,52.50,40.80,64.20,1.81,2.71,2.71,0.38,2.41,16.00,323.00,0.14,0.45,0.05,0.15,0.89,1.02,0.45
41,0,199712,45.00,33.20,56.80,2.84,3.07,3.07,1.92,3.07,5.00,528.00,1.13,0.70,0.74,0.00,0.96,1.31,0.52
41,0,199801,50.70,38.10,63.10,2.16,3.02,3.02,0.79,3.02,33.00,389.00,0.80,1.23,0.86,0.50,0.56,1.52,0.75
41,0,199802,51.10,39.40,62.90,2.64,3.33,3.33,1.85,3.33,19.00,336.00,1.28,1.24,1.48,0.81,0.80,1.30,1.06
41,0,199803,55.00,42.70,67.40,2.35,3.52,3.52,1.61,3.52,38.00,276.00,0.77,1.28,1.25,1.14,0.57,1.33,1.29
41,0,199804,63.10,48.70,77.40,0.67,-0.46,2.70,-1.38,2.09,79.00,88.00,-2.10,-0.49,0.16,0.55,0.42,0.51,1.32
41,0,199805,77.20,63.20,91.20,0.70,-1.83,1.00,-4.26,-1.30,403.00,0.00,-2.87,-3.09,-2.10,-0.18,-0.18,-0.05,1.22
41,0,199806,83.90,70.80,97.00,1.14,-2.98,-2.98,-4.03,-2.98,586.00,0.00,-1.51,-2.91,-3.09,-1.10,-0.38,-0.70,1.01
41,0,199807,86.40,73.60,99.20,1.20,-3.85,-3.85,-3.52,-3.85,687.00,0.00,-1.18,-1.80,-2.82,-1.82,-0.83,-0.68,0.83
41,0,199808,82.30,70.70,93.90,3.69,0.51,-2.95,1.52,-2.29,596.00,0.00,1.18,0.15,-0.75,-1.76,-0.52,-0.41,0.62
41,0,199809,79.50,68.10,91.00,3.39,0.32,-2.78,-0.40,-2.23,483.00,0.00,0.43,0.98,0.28,-1.62,-0.69,-0.21,0.52
41,0,199810,68.50,57.70,79.20,5.18,1.24,-1.53,2.87,0.13,197.00,28.00,1.49,1.33,1.63,-0.31,-0.20,0.15,0.99
41,0,199811,58.50,48.10,68.90,3.15,1.79,-0.70,2.02,1.63,62.00,177.00,1.15,1.65,1.59,0.80,-0.13,0.42,1.05
41,0,199812,48.20,36.70,59.80,1.72,1.82,1.82,0.64,1.82,10.00,438.00,0.15,0.81,1.43,1.33,-0.30,0.21,0.92
41,0,199901,50.30,36.50,64.20,1.72,1.78,1.78,0.44,1.78,29.00,396.00,0.35,0.19,0.76,1.68,0.06,0.10,1.01
41,0,199902,56.60,42.20,70.90,0.23,0.76,0.76,-2.50,-0.52,50.00,217.00,-1.83,-0.84,-0.61,0.95,0.40,-0.37,0.61
41,0,199903,57.60,45.70,69.40,2.84,1.26,1.26,1.74,0.79,62.00,223.00,1.26,-0.13,0.04,1.08,1.12,-0.30,0.68
41,0,199904,66.90,54.10,79.70,1.95,1.03,1.03,-0.30,0.38,167.00,39.00,-0.13,0.59,-0.17,0.29,1.26,-0.05,0.35
41,0,199905,72.80,60.90,84.70,3.65,1.12,1.12,0.58,0.67,293.00,6.00,0.36,0.10,0.58,0.05,0.94,0.55,0.39
41,0,199906,79.20,68.80,89.70,3.89,1.62,1.62,1.86,1.62,462.00,0.00,0.81,0.72,0.47,0.36,0.99,1.05,0.32
41,0,199907,81.80,70.70,93.00,2.04,1.66,1.66,0.60,1.66,544.00,0.00,-0.23,0.41,0.46,0.19,0.46,1.13,0.41
41,0,199908,84.30,71.10,97.50,1.35,-0.57,0.91,-1.72,-0.02,642.00,0.00,-0.86,-0.84,-0.15,0.30,-0.03,0.71,0.27
41,0,199909,75.80,62.80,88.80,1.57,-1.19,-1.19,-2.04,-1.19,375.00,1.00,-1.01,-1.31,-1.20,-0.48,-0.37,0.39,0.16
41,0,199910,65.80,51.00,80.50,1.34,-1.54,-1.54,-1.41,-1.54,138.00,51.00,-0.73,-1.27,-1.46,-0.73,-0.70,-0.28,-0.16
41,0,199911,59.70,44.70,74.60,0.26,-2.50,-2.50,-3.35,-2.50,63.00,156.00,-1.94,-1.62,-1.91,-1.30,-0.74,-0.89,-0.40
41,0,199912,48.60,35.00,62.20,1.20,-2.71,-2.71,-1.41,-2.71,9.00,422.00,-0.45,-1.41,-1.44,-1.85,-1.14,-0.99,-0.51
41,0,200001,50.70,37.30,64.10,1.05,-3.12,-3.12,-2.06,-3.12,32.00,390.00,-0.46,-0.73,-1.36,-1.93,-1.22,-1.16,-0.66
41,0,200002,57.00,43.00,71.00,1.01,-3.76,-3.76,-2.89,-3.76,53.00,212.00,-0.64,-0.74,-0.87,-1.80,-1.49,-0.99,-0.88
41,0,200003,61.40,48.40,74.30,2.36,-3.48,-3.48,-0.32,-3.48,109.00,146.00,0.78,0.11,-0.17,-1.07,-1.64,-1.10,-0.91
41,0,200004,66.10,52.70,79.50,1.91,-3.58,-3.58,-1.37,-3.58,118.00,58.00,-0.16,0.32,-0.03,-0.90,-1.59,-1.12,-0.78
41,0,200005,76.90,64.60,89.20,3.13,-4.18,-4.18,-2.92,-4.18,380.00,0.00,-0.02,-0.21,0.16,-0.41,-1.28,-1.21,-0.42
41,0,200006,78.60,68.60,88.60,5.03,-3.47,-3.47,0.84,-3.09,444.00,0.00,1.50,0.99,0.68,0.42,-0.44,-0.94,0.15
41,0,200007,84.10,71.30,96.90,0.70,-4.47,-4.47,-4.06,-4.47,611.00,0.00,-1.92,0.30,0.15,0.05,-0.55,-1.15,0.09
41,0,200008,84.20,70.70,97.60,0.47,-5.32,-5.32,-3.94,-5.32,628.00,0.00,-3.04,-2.55,-0.67,-0.34,-0.65,-1.27,-0.38
41,0,200009,78.10,63.40,92.80,1.18,-5.77,-5.77,-3.00,-5.77,429.00,0.00,-1.39,-2.27,-2.39,-1.10,-0.97,-1.34,-0.77
41,0,200010,67.20,57.00,77.40,4.00,0.54,-4.64,1.62,-3.99,180.00,35.00,0.97,-0.03,-0.83,-0.54,-0.47,-0.90,-0.94
41,0,200011,51.10,40.80,61.30,5.24,2.47,-2.17,5.97,0.70,19.00,336.00,2.30,1.94,1.18,0.48,0.42,0.07,-0.66
41,0,200012,42.40,31.50,53.20,1.75,2.80,-1.36,1.75,1.97,1.00,635.00,0.18,1.84,1.71,-0.13,0.26,0.18,-0.53
41,0,200101,43.90,33.50,54.30,2.35,3.38,3.38,2.59,3.38,7.00,587.00,0.98,0.65,2.03,0.63,0.52,0.41,-0.47
41,0,200102,51.90,40.40,63.50,2.03,3.42,3.42,1.16,3.42,28.00,312.00,0.62,0.98,0.76,1.27,0.72,0.61,-0.24
41,0,200103,53.30,42.60,64.00,3.25,4.14,4.14,3.24,4.14,22.00,335.00,1.63,1.48,1.48,2.01,0.59,0.77,-0.19
41,0,200104,67.80,55.70,79.90,0.79,-0.63,3.09,-1.89,2.30,166.00,33.00,-1.77,0.19,0.36,1.41,0.62,0.56,-0.35
41,0,200105,74.10,61.80,86.40,3.02,-0.80,2.53,-0.72,1.43,315.00,2.00,-0.10,-0.99,0.01,0.38,0.90,0.54,-0.43
41,0,200106,80.90,68.50,93.20,2.55,-0.94,2.05,-0.65,0.70,469.00,0.00,-0.15,-0.24,-0.87,0.28,1.11,0.07,-0.64
41,0,200107,85.10,72.70,97.40,0.97,-1.73,0.95,-2.66,-1.31,619.00,0.00,-1.50,-0.99,-0.90,-0.41,0.61,0.14,-0.79
41,0,200108,82.80,70.90,94.70,3.60,-1.10,1.31,1.35,-0.38,582.00,0.00,1.13,-0.05,-0.23,-0.16,0.18,0.65,-0.43
41,0,200109,74.90,63.10,86.60,3.23,-0.91,1.25,0.23,-0.30,328.00,3.00,0.32,0.87,0.07,-0.57,0.23,0.98,-0.24
41,0,200110,65.40,51.70,79.10,1.74,-1.11,0.82,-0.88,-0.89,114.00,69.00,-0.39,-0.13,0.35,-0.37,-0.15,0.64,-0.21
41,0,200111,58.90,47.90,69.90,3.31,-0.51,1.23,1.47,0.00,61.00,168.00,1.25,0.44,0.45,0.13,0.09,0.32,0.20
41,0,200112,49.40,37.40,61.30,2.28,-0.21,1.35,0.73,0.34,13.00,399.00,0.68,1.18,0.54,0.40,-0.16,0.42,0.30
41,0,200201,48.70,35.70,61.70,0.96,-0.53,0.87,-1.02,-0.33,21.00,445.00,-0.58,0.05,0.74,0.66,0.01,0.14,0.31
41,0,200202,47.10,33.70,60.60,1.05,-0.72,-0.72,-0.73,-0.72,6.00,449.00,-0.58,-0.78,-0.24,0.15,-0.02,-0.04,0.34
41,0,200203,55.40,41.70,69.00,1.98,-0.39,-0.39,0.75,-0.39,43.00,267.00,0.38,-0.16,-0.41,0.14,0.13,-0.33,0.30
41,0,200204,69.10,57.50,80.70,1.79,-0.74,-0.74,-1.15,-0.74,198.00,25.00,-0.28,0.03,-0.28,0.22,0.36,-0.13,0.33
41,0,200205,74.00,61.50,86.50,1.90,-1.49,-1.49,-2.49,-1.49,307.00,4.00,-1.13,-1.08,-0.69,-0.65,-0.26,-0.34,0.18
41,0,200206,80.60,68.80,92.40,2.39,-1.86,-1.86,-1.57,-1.86,464.00,0.00,-0.28,-0.98,-1.01,-0.95,-0.42,-0.34,-0.19
41,0,200207,80.90,70.60,91.30,4.73,0.83,-0.84,2.50,0.43,524.00,0.00,1.86,1.01,0.22,-0.03,0.29,0.38,0.39
41,0,200208,82.80,71.00,94.70,1.75,0.36,-1.14,-1.15,-0.41,571.00,0.00,-0.37,1.10,0.60,-0.05,-0.17,0.03,0.56
41,0,200209,76.10,63.90,88.20,2.99,0.24,-1.10,-0.25,-0.45,384.00,1.00,0.15,-0.19,0.80,-0.16,-0.29,-0.03,0.82
41,0,200210,64.90,55.60,74.10,6.17,1.75,1.75,4.60,1.75,145.00,68.00,1.87,1.53,1.18,0.98,0.63,0.78,1.10
41,0,200211,53.00,41.00,64.90,1.83,1.93,1.93,1.09,1.93,19.00,302.00,0.16,1.55,1.36,1.40,0.73,0.55,0.58
41,0,200212,47.80,36.30,59.30,3.11,2.76,2.76,3.07,2.76,9.00,447.00,1.32,0.85,1.75,1.97,0.95,0.69,0.64
41,0,200301,46.20,33.70,58.60,0.58,2.40,2.40,-0.23,2.24,7.00,551.00,-1.17,0.37,0.23,1.03,0.90,0.63,0.45
41,0,200302,48.30,37.30,59.30,2.40,2.85,2.85,2.12,2.85,8.00,417.00,1.03,0.01,0.74,1.41,1.48,0.88,0.52
41,0,200303,57.20,44.50,69.90,1.13,-0.20,2.36,-0.61,2.04,44.00,240.00,-0.65,0.23,-0.34,1.17,1.50,0.72,0.26
41,0,200304,66.60,52.90,80.20,0.77,-0.78,1.51,-1.80,0.40,131.00,45.00,-1.82,-1.63,-0.58,-0.26,0.54,0.53,0.31
41,0,200305,75.80,63.30,88.30,1.50,-1.76,-1.76,-3.18,-1.76,378.00,1.00,-1.59,-2.35,-2.43,-0.82,0.23,0.45,0.12
41,0,200306,78.50,66.90,90.00,4.48,-1.17,-1.17,1.24,-0.49,441.00,0.00,1.18,-0.03,-0.68,-0.67,0.52,0.84,0.40
41,0,200307,82.10,70.50,93.60,2.36,-1.14,-1.14,-0.28,-0.56,550.00,0.00,0.08,0.87,-0.07,-0.40,-0.20,0.40,0.59
41,0,200308,82.90,70.60,95.20,2.09,-1.26,-1.26,-0.70,-0.94,580.00,0.00,-0.02,-0.13,0.63,-0.76,-0.27,0.43,0.38
41,0,200309,73.90,62.90,84.90,3.91,-0.69,-0.69,1.31,0.26,312.00,4.00,0.77,0.47,0.32,-0.29,-0.37,0.57,0.46
41,0,200310,67.40,55.00,79.90,2.71,-0.60,-0.60,0.05,0.36,166.00,36.00,0.28,0.60,0.40,0.18,-0.11,-0.02,0.56
41,0,200311,58.00,46.70,69.40,1.56,-0.89,-0.89,-1.06,-0.35,64.00,176.00,-0.09,0.08,0.41,0.62,-0.35,-0.06,0.28
41,0,200312,49.10,34.80,63.40,0.71,-1.51,-1.51,-2.12,-1.51,8.00,427.00,-1.20,-0.78,-0.38,-0.13,-0.47,-0.53,0.06
41,0,200401,48.90,37.70,60.00,2.17,-1.46,-1.46,-0.31,-1.46,20.00,438.00,0.81,-0.22,-0.32,0.10,-0.03,-0.25,0.21
41,0,200402,47.40,36.30,58.60,2.81,0.47,-0.84,1.41,0.01,8.00,441.00,1.45,1.35,0.53,0.53,0.73,-0.15,0.45
41,0,200403,61.80,50.90,72.70,2.35,0.49,-0.69,0.19,0.28,105.00,138.00,0.77,1.40,1.33,0.41,0.51,0.05,0.51
41,0,200404,64.30,53.00,75.70,3.94,1.26,1.26,2.47,1.26,106.00,61.00,1.30,1.27,1.58,0.86,0.89,0.70,0.88
41,0,200405,73.70,62.00,85.50,2.39,0.72,0.72,-1.22,-0.10,293.00,1.00,-0.64,0.47,0.67,0.72,0.67,0.86,0.95
41,0,200406,78.70,67.70,89.60,6.66,2.29,2.29,4.91,2.29,429.00,0.00,2.34,1.35,1.65,1.79,1.18,1.23,1.51
41,0,200407,80.70,69.60,91.90,2.37,2.79,2.79,2.21,2.79,520.00,0.00,0.09,1.89,1.19,1.69,1.21,1.16,1.20
41,0,200408,79.30,67.80,90.70,3.18,3.37,3.37,2.61,3.37,488.00,0.00,0.85,0.56,2.12,1.61,1.50,1.30,1.36
41,0,200409,75.20,63.50,87.00,2.55,2.88,2.88,-0.42,2.65,379.00,1.00,-0.18,0.33,0.20,1.38,1.63,1.08,1.41
41,0,200410,69.70,59.00,80.40,3.95,3.05,3.05,1.38,3.05,269.00,20.00,0.94,0.55,0.75,1.30,1.74,1.35,1.06
41,0,200411,55.70,45.70,65.60,6.18,5.01,5.01,6.84,5.01,49.00,216.00,2.72,2.20,1.87,2.80,2.23,2.17,1.75
41,0,200412,47.60,34.80,60.40,0.81,4.55,4.55,0.16,4.55,6.00,460.00,-1.02,1.84,1.70,1.54,2.01,2.14,1.08
41,0,200501,50.70,39.60,61.80,1.89,4.49,4.49,1.22,4.49,29.00,393.00,0.53,-0.36,1.82,1.60,2.00,2.22,1.28
41,0,200502,51.90,42.60,61.30,2.51,4.66,4.66,1.91,4.66,24.00,310.00,1.14,0.99,0.28,1.63,2.45,2.13,1.31
41,0,200503,56.50,43.70,69.40,1.80,4.36,4.36,0.54,4.36,51.00,237.00,0.18,0.80,0.78,1.65,1.64,2.17,1.43
41,0,200504,64.30,50.30,78.20,0.70,-0.50,3.41,-1.50,2.78,100.00,68.00,-2.01,-0.94,-0.17,0.97,1.19,1.57,1.59
41,0,200505,71.80,60.10,83.50,2.89,-0.54,2.97,-0.27,2.19,259.00,7.00,-0.21,-1.16,-0.85,-0.43,0.83,1.62,1.72
41,0,200506,80.50,68.10,92.90,1.24,-1.09,2.06,-1.82,0.58,496.00,0.00,-1.39,-1.08,-1.70,-0.61,0.52,0.59,1.34
41,0,200507,82.50,70.30,94.70,3.01,-0.98,1.85,0.00,0.38,570.00,0.00,0.64,-0.54,-0.62,-0.56,0.42,0.68,1.40
41,0,200508,81.30,69.70,93.00,3.42,-0.37,2.16,1.52,1.23,569.00,0.00,1.01,1.08,0.03,-0.51,-0.30,0.68,1.55
41,0,200509,79.90,66.60,93.20,1.41,-1.32,0.95,-2.97,-0.94,504.00,0.00,-1.17,-0.14,0.09,-1.03,-0.46,0.48,1.33
41,0,200510,66.50,53.70,79.30,2.15,-1.36,0.68,-0.52,-1.24,156.00,46.00,-0.08,-0.87,-0.27,-0.65,-0.63,0.19,1.23
41,0,200511,58.70,44.00,73.40,0.73,-2.04,-2.04,-2.46,-2.04,65.00,167.00,-1.07,-0.68,-1.28,-0.86,-1.12,-0.89,1.10
41,0,200512,47.30,33.10,61.40,0.45,-2.63,-2.63,-2.41,-2.63,6.00,482.00,-1.74,-1.65,-1.16,-0.79,-1.44,-0.95,0.85
41,0,200601,52.90,37.50,68.30,1.06,-3.21,-3.21,-2.54,-3.21,38.00,328.00,-0.44,-1.38,-1.52,-1.11,-1.22,-1.16,0.75
41,0,200602,50.30,36.30,64.20,1.14,-3.56,-3.56,-2.03,-3.56,13.00,369.00,-0.46,-0.62,-1.28,-1.62,-1.27,-1.46,0.57
41,0,200603,61.10,48.70,73.50,2.07,-3.43,-3.43,-0.72,-3.43,103.00,147.00,0.48,-0.02,-0.25,-0.95,-0.80,-1.39,0.55
41,0,200604,70.70,57.00,84.40,1.51,-4.11,-4.11,-3.10,-4.11,231.00,14.00,-0.59,-0.09,-0.33,-1.16,-1.11,-1.24,0.29
41,0,200605,75.70,62.20,89.30,2.20,-4.96,-4.96,-3.81,-4.96,349.00,0.00,-0.82,-1.07,-0.63,-1.21,-1.54,-1.36,0.28
41,0,200606,80.80,67.60,93.90,1.96,-5.57,-5.57,-3.37,-5.57,475.00,0.00,-0.66,-1.06,-1.23,-1.00,-1.29,-1.18,-0.39
41,0,200607,83.40,71.40,95.40,2.31,-5.60,-5.60,-1.80,-5.60,579.00,0.00,0.03,-0.53,-0.94,-0.88,-1.35,-1.25,-0.39
41,0,200608,83.60,71.70,95.30,2.36,-5.29,-5.29,-0.80,-5.29,627.00,0.00,0.22,0.01,-0.46,-0.73,-1.12,-1.41,-0.50
41,0,200609,74.10,61.90,86.20,3.27,0.14,-4.60,0.41,-4.40,348.00,4.00,0.34,0.28,0.13,-0.74,-0.71,-1.05,-0.45
41,0,200610,66.80,54.30,79.30,4.03,0.69,-3.56,1.71,-2.66,173.00,44.00,0.98,0.87,0.75,-0.08,-0.23,-0.74,-0.46
41,0,200611,57.90,44.10,71.70,0.72,0.01,-3.81,-1.84,-3.54,52.00,195.00,-1.09,0.30,0.35,-0.09,-0.37,-0.78,-1.23
41,0,200612,48.20,36.30,60.20,2.50,0.26,-3.16,0.75,-2.57,10.00,424.00,0.86,-0.14,0.51,0.42,-0.30,-0.35,-0.83
41,0,200701,42.50,33.00,52.10,3.55,1.23,-1.83,3.01,-0.13,6.00,604.00,1.96,1.86,0.84,1.03,0.30,0.12,-0.65
41,0,200702,49.40,36.50,62.20,0.48,0.69,-2.07,-1.26,-0.84,11.00,388.00,-1.42,0.75,0.96,0.72,0.34,0.00,-0.93
41,0,200703,61.90,50.10,73.70,4.47,1.84,-0.63,3.68,1.77,107.00,133.00,2.63,1.26,1.88,1.31,1.26,0.44,-0.60
41,0,200704,61.70,49.40,74.00,2.15,1.93,1.93,0.82,1.93,64.00,108.00,0.06,1.40,0.81,0.96,1.18,0.58,-0.42
41,0,200705,71.40,61.20,81.50,5.54,2.96,2.96,3.69,2.96,270.00,7.00,1.51,1.08,1.80,1.82,1.53,1.22,-0.02
41,0,200706,77.90,67.20,88.50,5.33,4.22,4.22,4.69,4.22,430.00,0.00,1.66,2.04,1.66,2.04,1.84,1.76,0.56
41,0,200707,79.00,69.10,88.90,5.37,6.45,6.45,7.99,6.45,466.00,0.00,2.24,2.59,2.89,2.30,2.16,2.09,0.88
41,0,200708,81.80,71.00,92.70,2.92,7.70,7.70,5.76,7.70,565.00,0.00,0.67,2.09,2.74,2.64,2.55,2.16,0.80
41,0,200709,77.10,66.10,88.20,2.68,-0.02,6.89,-0.06,6.82,411.00,0.00,-0.08,0.26,1.45,2.12,2.40,2.11,1.01
41,0,200710,68.60,54.60,82.70,1.15,-0.55,5.65,-1.59,4.95,191.00,29.00,-0.91,-0.72,-0.37,1.81,1.72,1.72,0.83
41,0,200711,57.60,44.80,70.40,1.34,-0.84,4.72,-1.06,3.59,52.00,189.00,-0.32,-0.93,-0.84,1.09,1.77,1.88,0.91
41,0,200712,49.20,35.60,62.70,1.22,-1.12,3.87,-1.08,2.34,18.00,399.00,-0.42,-0.57,-0.97,0.27,1.16,1.64,0.82
41,0,200801,46.10,33.20,59.00,0.94,-1.47,3.00,-1.40,1.01,11.00,520.00,-0.61,-0.80,-0.82,-0.78,1.15,1.25,0.84
41,0,200802,53.20,38.00,68.40,1.10,-1.92,2.10,-1.80,-0.43,33.00,288.00,-0.52,-0.76,-0.87,-1.13,0.55,1.35,0.86
41,0,200803,58.40,44.20,72.60,2.34,-1.52,2.08,0.59,-0.15,64.00,203.00,0.76,0.16,-0.19,-0.80,0.11,0.97,0.92
41,0,200804,65.30,50.90,79.60,1.87,-1.63,1.60,-0.79,-0.75,120.00,60.00,-0.20,0.29,-0.01,-0.57,-0.70,0.94,1.08
41,0,200805,74.30,61.50,87.20,2.29,-2.32,0.58,-2.58,-2.30,331.00,2.00,-0.73,-0.75,-0.26,-0.72,-1.02,0.29,1.09
41,0,200806,82.90,70.30,95.50,1.93,-3.07,-3.07,-2.97,-3.07,548.00,0.00,-0.69,-1.02,-1.01,-0.81,-1.10,-0.35,1.10
41,0,200807,81.70,70.10,93.40,2.29,-3.20,-3.20,-1.34,-3.20,560.00,0.00,0.02,-0.56,-0.92,-0.67,-0.87,-0.91,1.09
41,0,200808,80.80,69.80,91.80,4.52,-1.82,-1.82,3.15,-0.49,541.00,0.00,1.66,1.29,0.54,0.16,-0.25,-0.59,1.34
41,0,200809,73.30,61.40,85.10,2.85,-1.63,-1.63,0.02,-0.29,321.00,5.00,0.04,1.11,0.89,-0.10,-0.15,-0.57,1.38
41,0,200810,65.40,51.50,79.30,2.16,-1.58,-1.58,-0.36,-0.39,129.00,59.00,-0.08,-0.11,0.70,-0.10,-0.11,-0.40,1.09
41,0,200811,56.80,42.60,70.90,0.99,-2.01,-2.01,-1.77,-1.44,46.00,209.00,-0.72,-0.52,-0.46,-0.06,-0.19,-0.48,1.13
41,0,200812,48.20,34.30,62.10,0.52,-2.60,-2.60,-2.39,-2.60,9.00,451.00,-1.58,-1.37,-0.99,-0.13,-0.63,-0.62,0.66
41,0,200901,47.90,32.70,63.10,0.40,-3.32,-3.32,-2.96,-3.32,17.00,471.00,-1.51,-1.95,-1.71,-0.42,-0.85,-0.76,0.31
41,0,200902,55.50,40.60,70.50,0.62,-4.17,-4.17,-3.59,-4.17,42.00,235.00,-1.20,-1.78,-2.12,-1.42,-0.86,-0.86,0.35
41,0,200903,59.50,46.30,72.70,2.21,-3.88,-3.88,-0.42,-3.88,69.00,186.00,0.63,-0.32,-0.86,-1.17,-0.52,-0.91,0.07
41,0,200904,64.90,51.10,78.60,3.20,-3.36,-3.36,0.37,-3.16,109.00,67.00,0.85,0.89,0.34,-0.85,-0.23,-0.64,0.25
41,0,200905,73.60,61.50,85.60,2.30,-3.92,-3.92,-2.73,-3.92,314.00,5.00,-0.72,0.04,0.29,-0.91,-0.94,-0.62,-0.19
41,0,200906,81.70,69.10,94.30,1.87,-4.73,-4.73,-3.62,-4.73,531.00,0.00,-0.74,-1.06,-0.40,-0.76,-1.08,-0.60,-0.71
41,0,200907,84.10,71.80,96.40,3.09,-4.51,-4.51,-0.82,-4.51,630.00,0.00,0.71,-0.12,-0.56,-0.20,-0.90,-0.39,-1.07
41,0,200908,83.30,70.60,95.90,1.62,-4.70,-4.70,-1.97,-4.70,609.00,0.00,-0.52,0.04,-0.49,-0.12,-0.92,-0.93,-1.25
41,0,200909,74.10,63.20,85.00,4.20,0.54,-3.68,1.61,-3.02,340.00,4.00,0.95,0.38,0.56,0.06,-0.30,-0.69,-1.06
